UMAP1,UMAP2,cell_type,distance_bin,plaque_distance
4.842486,1.8802282,Neuron,>200um (far),661.8127119629983
1.563749,-1.0931044,Microglia,>200um (far),656.1885121810863
3.8802578,-1.0973824,Microglia,>200um (far),1094.9006141513617
1.9522377,1.9385172,Microglia,>200um (far),1226.3261562947007
5.7318506,1.8458067,Neuron,>200um (far),1366.8791698049606
3.3704727,3.582835,Neuron,>200um (far),830.2513288969133
2.4111996,3.3575294,Neuron,>200um (far),541.7196446811126
1.3499216,2.5967212,Microglia,>200um (far),1222.2448873238236
2.6730893,1.8565876,Neuron,>200um (far),447.7043537497065
4.3334723,1.5403221,Astrocyte,>200um (far),630.5160327422477
0.7435909,1.5254091,Microglia,>200um (far),1691.973152148292
3.93911,1.4188633,Neuron,>200um (far),888.9875123777007
1.8116032,2.5234468,Neuron,>200um (far),428.6110250228269
1.8738564,1.5437349,Neuron,>200um (far),478.1412493577773
-0.5384534,1.5946523,Neuron,>200um (far),897.3209947076245
5.3245864,0.4574076,Neuron,>200um (far),564.8748973617115
3.6383479,-0.16756007,Neuron,>200um (far),535.9603598791128
-0.17362691,2.011713,Microglia,100-200um,112.48407478628452
2.970159,2.8436944,Microglia,>200um (far),1545.2885683723541
5.234458,1.5519338,Oligodendrocyte,>200um (far),800.2865738568233
5.103787,3.3337,Neuron,>200um (far),883.0665569123896
1.3782759,-0.17636003,Microglia,>200um (far),1176.0842523123695
3.4674182,-0.4401198,Microglia,>200um (far),613.92583275673
0.21510239,2.575573,Microglia,>200um (far),415.87555028037764
4.670955,2.2916288,Microglia,>200um (far),311.39324577204945
2.7628508,2.2021163,Microglia,>200um (far),485.1479348925593
1.4862213,1.9190725,Neuron,>200um (far),1233.6515666141195
1.788317,0.5112512,Oligodendrocyte,>200um (far),967.3481932666972
-1.0031211,0.4464939,Neuron,>200um (far),1872.5226644133782
2.344584,0.4216712,Oligodendrocyte,>200um (far),1321.0007680580607
4.9788675,0.9728528,Neuron,>200um (far),326.5551686661627
3.5733933,-0.43334192,Microglia,>200um (far),861.8902902254254
4.960827,2.0973551,Microglia,>200um (far),499.7005896265101
5.0514245,0.70453715,Neuron,>200um (far),478.3605307102388
1.5405958,-1.0582666,Oligodendrocyte,>200um (far),664.8405692975368
1.5531934,4.1662135,Neuron,100-200um,179.3826784568055
5.7166424,2.032622,Neuron,>200um (far),1076.2911645509655
0.5628522,0.019238815,Astrocyte,>200um (far),445.92473227486056
3.8032997,-1.0463009,Microglia,>200um (far),486.1206350158764
1.9629252,0.0906818,Astrocyte,100-200um,189.67239801309975
0.010514434,-0.66173863,Microglia,>200um (far),1149.6737367403548
5.109697,0.6455769,Astrocyte,>200um (far),503.59545550425787
-0.7717754,0.81910783,Oligodendrocyte,>200um (far),928.7554776571017
3.1495852,3.5590088,Neuron,>200um (far),1546.760996781958
4.7555146,1.130167,Microglia,>200um (far),346.09595718020114
-0.84008384,2.1311033,Oligodendrocyte,>200um (far),1137.543196497036
1.5625167,3.848561,Neuron,>200um (far),893.1976161828129
4.551787,1.7069756,Astrocyte,>200um (far),566.0225459612907
4.629616,2.3908808,Neuron,>200um (far),439.45236072141176
2.6592271,1.664867,Microglia,>200um (far),516.5040988917522
2.4047813,3.2091885,Neuron,>200um (far),1157.488366578225
1.905453,-0.858577,Neuron,>200um (far),1406.9011976307381
3.0853925,-1.1419799,Neuron,>200um (far),555.8652414011591
3.035732,-1.3370988,Microglia,>200um (far),1497.4194716523084
2.4004583,-0.70720834,Microglia,>200um (far),953.1618934094903
4.1995416,2.5971766,Neuron,>200um (far),329.0662470878442
3.955678,3.2798634,Neuron,>200um (far),300.46134677110354
-0.48290494,1.0880566,Oligodendrocyte,>200um (far),857.1406219969921
-0.23833863,0.87086976,Oligodendrocyte,>200um (far),598.5845465528377
4.2191787,1.868633,Neuron,>200um (far),329.68329431557663
4.5375843,0.7247191,Astrocyte,>200um (far),1473.0031405396658
3.6191003,2.1021624,Neuron,>200um (far),386.0929647867631
6.5784864,1.6107557,Neuron,>200um (far),813.3256212688564
-0.42649257,-0.30677816,Oligodendrocyte,>200um (far),509.3993576156427
2.2087932,-0.81218374,Neuron,>200um (far),357.9536457499433
2.9051654,3.789386,Microglia,>200um (far),1001.165237608936
5.447646,1.061816,Neuron,>200um (far),355.05097047487743
1.8656657,0.51767355,Oligodendrocyte,>200um (far),1403.203022298682
4.8625355,1.2656904,Astrocyte,>200um (far),620.6805568495826
1.8527021,0.78654516,Oligodendrocyte,>200um (far),1035.2128704647585
5.8400674,1.7685181,Neuron,>200um (far),735.7208254105834
4.87678,3.1557376,Microglia,>200um (far),330.4933105231412
4.412139,2.316347,Microglia,>200um (far),386.1365461720867
1.4660131,1.8410751,Neuron,>200um (far),894.9579708102113
4.0537796,0.46933445,Microglia,>200um (far),590.4402663584144
4.5976954,1.712207,Microglia,100-200um,196.46586245448393
3.522067,-1.7445781,Neuron,>200um (far),309.37195814084976
4.9545054,2.114058,Neuron,>200um (far),675.737962716885
4.824437,0.790799,Neuron,100-200um,182.76290491801345
4.088143,1.3748803,Astrocyte,100-200um,137.62375621829554
3.7941928,-0.45579925,Neuron,>200um (far),255.11048129579302
1.4387677,2.425001,Neuron,>200um (far),699.5063806383209
-0.43753612,1.2125319,Microglia,>200um (far),407.3227932377463
-0.051254723,1.556479,Microglia,100-200um,195.8829139826667
2.850717,2.5648859,Microglia,>200um (far),1038.5980016895826
3.2991927,2.5571358,Microglia,>200um (far),545.8545574340468
3.3236325,0.097720206,Neuron,>200um (far),529.3613716634414
1.9132019,1.0066928,Microglia,>200um (far),637.4331433269508
1.974819,2.0609305,Astrocyte,>200um (far),689.1451339774012
2.2894185,2.2292733,Microglia,50-100um,85.48758156531788
3.6207407,3.6435769,Neuron,>200um (far),821.5179246395244
1.452715,2.7395782,Astrocyte,100-200um,197.2437736821537
3.9186113,0.4985955,Oligodendrocyte,>200um (far),687.6359188276497
3.757877,-0.09083334,Astrocyte,>200um (far),766.1891269363749
4.794853,1.768787,Microglia,>200um (far),763.150882010061
3.1612074,2.0843308,Oligodendrocyte,>200um (far),690.1654331807706
3.1020675,-2.0847266,Oligodendrocyte,>200um (far),456.75821513920147
4.0927224,-0.6308269,Microglia,>200um (far),573.7144684397242
3.3056462,3.615149,Neuron,>200um (far),331.7513763699182
1.8585958,2.0545619,Oligodendrocyte,>200um (far),742.9669547044917
3.5185113,3.0517204,Neuron,>200um (far),750.8572895065574
0.23577163,-0.1939268,Oligodendrocyte,>200um (far),581.4633956057116
-0.32362983,-1.0021585,Astrocyte,>200um (far),1685.0286310630747
3.4381568,-0.52099013,Astrocyte,>200um (far),1011.067680864787
-0.19514385,0.6801409,Oligodendrocyte,>200um (far),711.4258337030378
0.45182943,0.19955732,Microglia,>200um (far),531.651449382065
1.6050978,2.114977,Microglia,>200um (far),245.5989677809073
6.0173793,1.2255714,Neuron,>200um (far),779.3307679422437
2.7842584,3.701279,Microglia,>200um (far),274.2799012564484
3.5169303,-1.5028607,Neuron,>200um (far),873.0727282302895
2.3047144,2.7503846,Microglia,>200um (far),598.3417815318442
3.4694207,-1.3375143,Neuron,>200um (far),727.3195232004166
3.6063197,-1.2507362,Neuron,>200um (far),786.41210031077
5.018498,1.5350701,Neuron,>200um (far),1000.512834308629
5.037311,2.7785535,Microglia,>200um (far),650.3716642757845
-0.29572016,0.29152787,Oligodendrocyte,>200um (far),1251.294549906984
0.52839935,0.87606937,Oligodendrocyte,>200um (far),488.19872498911195
3.0708597,2.3784394,Neuron,>200um (far),988.7338814314174
4.936922,3.1724827,Neuron,>200um (far),2005.0808016772874
3.959596,1.8663652,Microglia,>200um (far),377.48507005804834
2.153674,3.3279357,Microglia,>200um (far),416.92713831007956
3.1357825,-1.4229892,Microglia,>200um (far),265.4413816166163
5.040922,1.1697096,Neuron,>200um (far),1544.9964864593862
-0.6162931,1.0642896,Oligodendrocyte,>200um (far),1072.1533699918978
3.7352614,-0.5473391,Neuron,>200um (far),371.0058190596832
2.531011,2.4982462,Neuron,>200um (far),211.56297489277642
3.1094549,1.0662774,Oligodendrocyte,>200um (far),584.3253188269885
3.071229,-1.7351944,Microglia,>200um (far),780.0178870831727
3.7672584,2.7856226,Oligodendrocyte,>200um (far),412.44902152948083
3.2352023,0.34142968,Neuron,>200um (far),299.47435384608656
2.1814668,3.5735238,Microglia,>200um (far),237.1670582271986
1.8686565,-1.7198008,Oligodendrocyte,>200um (far),1050.9875175202733
2.672677,0.9529012,Microglia,>200um (far),1384.665301710396
4.6171513,-0.43193898,Neuron,>200um (far),715.4007898494037
3.1141346,-1.1137966,Neuron,>200um (far),918.0657705262008
1.9802033,-0.83164614,Neuron,>200um (far),598.9530688510907
5.9008913,1.9052255,Neuron,>200um (far),636.1557335390589
0.5143268,1.9143994,Astrocyte,100-200um,163.99983190218245
4.700162,3.5321634,Microglia,>200um (far),441.265758726276
5.191434,2.5933304,Oligodendrocyte,>200um (far),573.5517979991818
-1.6483523,0.53213024,Neuron,>200um (far),1542.1874106445
2.2500904,0.5270958,Microglia,>200um (far),982.7320991781157
1.3330325,1.8002672,Astrocyte,>200um (far),406.2881080132242
-0.2717974,1.8530122,Astrocyte,>200um (far),393.69331800107847
-0.22468624,0.36243504,Oligodendrocyte,>200um (far),1047.5761947810056
4.532526,0.70406306,Microglia,>200um (far),1180.4958720049303
1.1898755,0.25857797,Microglia,>200um (far),480.5844407698295
5.938909,1.5305076,Neuron,>200um (far),972.4209399465957
2.983871,3.4811006,Microglia,>200um (far),354.060344319885
4.567283,1.5336148,Microglia,>200um (far),942.943005064617
3.260934,-1.2562802,Microglia,>200um (far),971.9297888130455
4.7120786,1.0842218,Neuron,>200um (far),585.9477363893776
3.5097454,2.9233577,Neuron,>200um (far),297.68804886077965
4.6740694,3.4690537,Neuron,>200um (far),970.7328982136188
1.0788713,1.4719505,Oligodendrocyte,>200um (far),627.919792750061
4.0629582,-1.0560768,Neuron,>200um (far),766.1217562746377
3.5686417,1.8583208,Neuron,>200um (far),397.0241926679479
4.9760656,1.488243,Neuron,>200um (far),313.4485899494419
-0.7508289,-0.7880816,Oligodendrocyte,>200um (far),840.7214059395553
4.902969,-0.85874265,Microglia,>200um (far),954.0002511974303
2.7172716,3.7907097,Microglia,>200um (far),421.0729617115795
5.669989,2.1736052,Microglia,>200um (far),611.0378784850316
-0.13514598,1.3056625,Microglia,>200um (far),832.2948989393825
3.2909532,-1.4518442,Neuron,>200um (far),639.9099786848412
5.951069,1.5115271,Neuron,>200um (far),1091.4460369353121
-0.8469789,2.0893724,Oligodendrocyte,>200um (far),769.4054765323274
-1.5984925,0.39653394,Oligodendrocyte,>200um (far),584.2599877696015
-0.23268321,-0.25482503,Microglia,>200um (far),1092.7207366372177
1.8717693,4.2256956,Microglia,>200um (far),618.1482235647073
2.3469102,-1.2781943,Oligodendrocyte,>200um (far),1281.4413610926376
2.8522444,2.471834,Microglia,>200um (far),378.4188770207337
4.3252068,2.3649125,Astrocyte,>200um (far),277.4564676045225
4.105985,1.5341866,Neuron,>200um (far),564.8419309301632
1.0727807,0.14893804,Astrocyte,>200um (far),619.8759453352002
1.9020307,-2.0297658,Oligodendrocyte,>200um (far),456.2073975619311
2.8221745,-0.7189418,Neuron,>200um (far),243.99636061312472
2.9984345,-1.0368315,Astrocyte,>200um (far),419.8547120600372
5.010389,0.86034846,Neuron,>200um (far),621.3124378079733
1.8775007,-1.9043583,Oligodendrocyte,>200um (far),652.1165819358653
4.7413154,2.1744878,Neuron,>200um (far),814.9456800141246
3.8999465,2.3029366,Neuron,>200um (far),246.91446933104805
5.2837706,-0.6566563,Neuron,>200um (far),753.0917409035942
-0.060841136,-0.6893113,Astrocyte,>200um (far),1024.2159443645849
4.829785,3.4506783,Neuron,>200um (far),272.9643546337791
5.4089518,0.9592773,Microglia,>200um (far),270.74209741855003
2.5434852,1.8973395,Microglia,>200um (far),1175.1230304341798
4.5381875,1.0715128,Neuron,>200um (far),1185.2037866472938
1.3308896,2.4233944,Microglia,>200um (far),1129.3901950346103
3.6620882,0.8044282,Oligodendrocyte,>200um (far),813.1154445650717
3.669487,0.12604846,Oligodendrocyte,>200um (far),960.0983617873454
1.7891601,1.7561091,Astrocyte,>200um (far),1299.521578985776
4.204472,1.9883809,Neuron,>200um (far),1063.7609858570252
5.3736567,1.0768936,Astrocyte,100-200um,197.6311864709885
4.6222596,0.8470702,Microglia,>200um (far),1493.0334905537345
3.3164873,-0.008378645,Neuron,>200um (far),307.1617933244536
3.4833736,2.3155107,Microglia,>200um (far),488.7406818718917
-0.28800318,-0.5826327,Oligodendrocyte,>200um (far),1427.9689788199178
4.571105,1.5437988,Neuron,>200um (far),274.9011562693195
2.1339087,1.6740619,Oligodendrocyte,>200um (far),629.1630216168816
3.1098099,1.6930798,Microglia,50-100um,90.91119941756435
-1.6711789,-0.079244755,Oligodendrocyte,>200um (far),671.0373015125981
0.49617597,2.1531987,Astrocyte,100-200um,145.36195868439722
0.03256727,0.030878449,Oligodendrocyte,>200um (far),573.48908000937
2.0274544,2.8603606,Neuron,>200um (far),561.9655791006898
4.867301,1.1928037,Microglia,>200um (far),971.7813325321689
4.296774,2.9238515,Neuron,>200um (far),591.9941193572105
1.5173007,2.4904926,Microglia,>200um (far),1220.487192143046
2.1639996,2.1934874,Oligodendrocyte,>200um (far),1202.8434325420833
4.37656,2.146676,Neuron,>200um (far),223.7023184705515
2.3834813,-0.9148113,Neuron,>200um (far),533.4767254561191
3.1579936,-1.8334161,Oligodendrocyte,>200um (far),667.5874909338409
3.267118,2.2757564,Neuron,>200um (far),297.54542540074334
3.3605282,0.6438042,Astrocyte,>200um (far),248.89757183823127
0.018131303,-0.5266468,Oligodendrocyte,>200um (far),875.8828219610102
4.86072,-0.35457483,Astrocyte,>200um (far),1753.8819354823909
2.6151345,-0.87089974,Astrocyte,>200um (far),458.5402855040696
2.3091764,1.7416096,Astrocyte,>200um (far),710.8955176908614
2.8432455,-1.0149726,Microglia,>200um (far),796.8432762012603
0.6302108,0.7772039,Oligodendrocyte,>200um (far),1013.8734960243355
3.8353095,2.4534934,Neuron,>200um (far),442.1989064945178
5.4219117,3.3441093,Neuron,>200um (far),1104.260810242078
5.5497584,1.5734797,Microglia,>200um (far),1828.5628505057737
3.7558887,-1.1657149,Microglia,>200um (far),536.161622497344
0.15710808,2.9574604,Microglia,>200um (far),1001.3364578188357
-0.54312885,1.1304585,Oligodendrocyte,>200um (far),695.944404298694
1.6719322,4.2072005,Neuron,>200um (far),979.7435979561176
2.4907389,1.0767988,Astrocyte,>200um (far),457.90207002442577
3.5492094,1.1178384,Neuron,100-200um,161.02067115880027
2.8323517,2.5915213,Oligodendrocyte,>200um (far),1598.429389547894
2.9897907,-0.42204604,Astrocyte,>200um (far),458.39619162248954
5.4998026,0.8794478,Neuron,>200um (far),323.53497708237865
0.9823723,4.3755846,Oligodendrocyte,>200um (far),716.1504567937932
3.869969,1.4635725,Neuron,>200um (far),387.57559768116334
5.407445,0.76342034,Neuron,>200um (far),1048.057217892348
1.8138468,0.3746144,Astrocyte,>200um (far),230.5398093630781
3.2466702,2.9441392,Microglia,>200um (far),609.4436309948395
5.055321,1.9570144,Neuron,>200um (far),592.7523294845689
2.3161051,-1.6646876,Neuron,>200um (far),247.44202304534042
3.296882,-1.5568691,Oligodendrocyte,>200um (far),400.60784010498804
2.2236102,-1.7671752,Neuron,>200um (far),1476.640077869626
2.6066465,-1.0487397,Neuron,>200um (far),209.76434941411392
4.346076,1.9108802,Oligodendrocyte,>200um (far),624.9852467878417
1.0335735,1.7601808,Microglia,>200um (far),845.429060552048
4.6784563,2.5786488,Microglia,>200um (far),486.38335104465864
4.4560347,3.384584,Microglia,>200um (far),374.5727411877387
3.305026,2.5810366,Microglia,>200um (far),792.2216894842154
1.4154462,0.79453903,Microglia,>200um (far),302.51961950206487
3.8490005,1.1267933,Neuron,100-200um,182.82481622605727
2.7285042,-0.9357268,Astrocyte,>200um (far),1859.196112755519
2.6131656,3.526741,Neuron,>200um (far),240.8643795131576
3.1579177,-1.1365142,Neuron,>200um (far),391.44463185897035
4.598391,2.2458637,Microglia,>200um (far),284.4348524778874
5.5161366,1.2248101,Microglia,>200um (far),1135.444476256683
5.069781,-0.7723375,Microglia,>200um (far),412.8723372888367
4.1926928,1.2300774,Neuron,100-200um,179.00249393753185
3.9924672,1.0231998,Astrocyte,>200um (far),802.5376094398006
0.8971891,2.1719654,Astrocyte,>200um (far),528.686388973476
4.9633265,1.1620632,Microglia,100-200um,139.6815536409682
0.21949053,1.1974515,Oligodendrocyte,>200um (far),1049.667688314554
3.393645,3.1270235,Microglia,>200um (far),1074.7976489259743
4.2935004,2.7060578,Microglia,>200um (far),938.5250249763668
-2.8989303,0.84202147,Astrocyte,>200um (far),942.8549474362281
2.4587553,1.8588212,Microglia,>200um (far),287.8858014634619
3.4969192,1.1005512,Astrocyte,>200um (far),921.5162860099875
3.7818255,2.0077221,Microglia,>200um (far),339.1066121336524
0.0718904,2.5701952,Microglia,>200um (far),256.24397776168564
4.7379394,2.8908765,Neuron,>200um (far),950.2238893960431
5.165506,1.1633528,Neuron,>200um (far),693.6395233225952
4.0741653,2.209055,Microglia,>200um (far),1033.0369210078143
3.2055707,2.0187125,Microglia,>200um (far),508.35959266931445
3.1984875,3.0963244,Neuron,>200um (far),960.5379898680385
0.40828142,1.7378857,Neuron,>200um (far),1088.4226500802977
2.7834117,2.0496612,Microglia,>200um (far),573.6519768123859
2.2892864,1.0645672,Microglia,>200um (far),850.6448731493201
0.7712212,0.4355713,Microglia,>200um (far),1882.2478605126505
4.750714,2.4261513,Neuron,>200um (far),325.2695554074164
3.7746472,2.256717,Neuron,>200um (far),570.0784694458488
4.777029,2.2945237,Microglia,>200um (far),964.39728999448
6.6423903,1.5938187,Neuron,>200um (far),832.6649762235512
3.6429555,2.8211176,Neuron,>200um (far),749.6794619511501
2.3442304,3.9634693,Microglia,>200um (far),708.4336854924588
-0.5557955,0.89923275,Oligodendrocyte,>200um (far),856.7959773249393
5.3205543,1.7992333,Microglia,>200um (far),571.7360735574943
5.659754,2.1108031,Neuron,>200um (far),350.77749671883294
3.4174078,-0.5243742,Neuron,>200um (far),804.0052960606297
2.942861,1.7349349,Astrocyte,>200um (far),431.6914403741918
6.0075817,1.5241033,Neuron,>200um (far),962.5164183935259
4.3149247,3.715901,Microglia,>200um (far),1721.5594880625695
3.975316,3.4861982,Neuron,>200um (far),866.0552961564554
3.6239836,2.000884,Microglia,>200um (far),682.7764421298307
3.9709854,2.1140935,Oligodendrocyte,>200um (far),543.8134981472549
4.4076424,1.4323919,Neuron,>200um (far),422.1621851804197
2.8449605,-1.3004887,Microglia,>200um (far),1240.7730207013617
0.02672211,1.2559807,Oligodendrocyte,>200um (far),507.65048052257293
3.8128715,3.1056383,Microglia,>200um (far),385.69775993739216
2.71586,1.9388629,Microglia,>200um (far),884.981003960993
4.799142,-0.3304489,Microglia,>200um (far),1026.2962350883993
3.1271703,3.2208536,Neuron,>200um (far),745.1734795665353
3.0294654,3.553378,Microglia,>200um (far),420.6239913867719
1.4678919,-0.72525567,Oligodendrocyte,>200um (far),422.41126220492004
2.1629572,1.0551397,Neuron,>200um (far),593.4292632667717
1.346934,4.2039366,Oligodendrocyte,>200um (far),854.154899123232
5.6499166,1.1535449,Astrocyte,>200um (far),552.1967400488609
4.346369,3.1260064,Microglia,>200um (far),1184.3607660140417
